0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,datetime,Duration,PassedTime,Step,TimeConclusion
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-08 16:25:09,0.0048,44.9588,2,54.8542
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 10:26:00,1.7466,48.1752,3,53.1076
1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 08:48:42,4.9324,53.1076,4,48.1752
1,2,3,2,3,0,0,0,0,0,0,0,0,0,0,2011-02-18 14:00:23,3.2164,54.8542,5,44.9588
1,2,3,2,3,5,0,0,0,0,0,0,0,0,0,2011-04-04 13:00:59,44.9588,54.859,6,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-09 08:20:39,0.0,0.0,1,58.9654
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-18 17:44:56,9.3919,49.5718,2,49.5735
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-18 17:47:27,0.0017,49.5735,3,49.5718
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-09 07:30:54,49.5718,58.9654,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-09 09:35:37,0.0,0.0,1,52.9046
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-18 14:38:36,9.2104,43.6824,2,43.6942
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-18 14:55:32,0.0118,43.6942,3,43.6824
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-03 07:18:10,43.6824,52.9046,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-09 11:06:02,0.0,0.0,1,35.0033
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-09 11:08:31,0.0017,34.8742,2,35.0016
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-09 14:12:01,0.1274,35.0016,3,34.8742
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-03-16 11:10:57,34.8742,35.0033,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-09 13:28:58,0.0,0.0,1,52.0322
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-09 14:21:02,0.0362,51.9955,2,51.996
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-09 14:21:46,0.0005,51.996,3,51.9955
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-02 14:15:17,51.9955,52.0322,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-09 14:35:27,0.0,0.0,1,58.9618
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-09 15:16:21,0.0284,58.9276,2,58.9334
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-09 15:24:44,0.0058,58.9334,3,58.9276
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-09 13:40:25,58.9276,58.9618,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-09 16:13:53,0.0,0.0,1,51.9633
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 09:01:34,0.6998,50.2507,2,51.2635
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-11 09:19:58,1.0128,51.2635,3,50.2507
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-02 15:21:00,50.2507,51.9633,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-09 16:51:30,1.6644,0.0,1,51.3006
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-11 08:49:43,0.0011,51.2862,2,51.2995
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-11 09:08:55,0.0133,51.2995,3,51.2862
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-03 16:01:05,51.2862,51.3006,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 08:16:03,0.0,0.0,1,51.9588
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 08:16:33,0.0003,51.6399,2,51.9585
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 15:55:20,0.3186,51.9585,3,51.6399
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-03 07:16:50,51.6399,51.9588,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 09:24:09,0.0,0.0,1,33.0063
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 09:24:24,0.0002,32.957,2,33.0061
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 10:35:08,0.0491,33.0061,3,32.957
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-03-15 09:33:16,32.957,33.0063,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 09:57:57,0.0,0.0,1,35.0573
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 09:58:28,0.0004,34.0891,2,35.0569
1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 16:58:57,0.292,34.0892,3,34.7649
1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2011-02-11 09:11:59,0.6757,34.7649,4,34.0892
1,2,4,2,3,0,0,0,0,0,0,0,0,0,0,2011-02-11 09:12:07,0.0001,35.0569,5,34.0891
1,2,4,2,3,5,0,0,0,0,0,0,0,0,0,2011-03-17 11:20:27,34.0891,35.0573,6,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 11:13:07,0.0,0.0,1,51.8925
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 11:13:33,0.0003,29.9586,2,51.8922
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 15:20:02,20.0906,29.9587,3,31.8016
1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,2011-03-02 13:24:07,0.0001,31.7156,4,31.8015
1,2,3,2,4,0,0,0,0,0,0,0,0,0,0,2011-03-02 15:27:52,0.0859,31.8015,5,31.7156
1,2,3,2,4,2,0,0,0,0,0,0,0,0,0,2011-03-04 09:37:50,1.7569,31.8016,6,29.9587
1,2,3,2,4,2,3,0,0,0,0,0,0,0,0,2011-03-04 09:37:55,0.0001,51.8922,7,29.9586
1,2,3,2,4,2,3,5,0,0,0,0,0,0,0,2011-04-03 08:38:21,29.9586,51.8925,8,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 11:41:08,0.0,0.0,1,51.813
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 11:41:55,0.0005,47.7156,2,51.8125
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 14:01:29,4.0969,51.8125,3,47.7156
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-03 07:12:00,47.7156,51.813,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 14:08:55,0.0,0.0,1,51.7098
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 14:09:04,0.0001,51.708,2,51.7097
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 14:11:33,0.0017,51.7097,3,51.708
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-03 07:11:00,51.708,51.7098,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 14:35:19,0.0,0.0,1,51.9621
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 14:35:42,0.0003,45.9578,2,51.9618
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 14:41:24,6.004,51.9618,3,45.9578
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-03 13:40:41,45.9578,51.9621,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 14:49:46,0.0799,0.0,1,47.8797
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 16:49:11,0.003,46.9936,2,47.8767
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-11 14:00:49,0.8831,47.8767,3,46.9936
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-03-30 13:51:38,46.9936,47.8797,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 15:59:50,0.0,-0.0,1,58.9594
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 16:05:43,0.0041,58.2765,2,58.9553
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-11 08:23:15,0.6788,58.9553,3,58.2765
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-10 15:01:23,58.2765,58.9594,4,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 16:14:57,0.0,0.0,1,49.8405
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 11:03:41,3.7838,29.9585,2,46.0567
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-03-02 13:25:05,16.0982,46.0567,3,29.9585
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-01 12:25:23,29.9585,49.8405,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 16:18:25,0.0,0.0,1,58.9587
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 10:57:01,3.7768,55.1805,2,55.1819
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 10:58:59,0.0014,55.1819,3,55.1805
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-10 15:18:53,55.1805,58.9587,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 16:25:05,0.0,0.0,1,51.9622
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 16:25:32,0.0003,51.9506,2,51.9619
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 16:41:46,0.0113,51.9619,3,51.9506
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-03 15:30:34,51.9506,51.9622,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 09:03:48,0.0,0.0,1,57.0613
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 09:04:20,0.0004,29.0422,2,57.0609
1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 16:14:19,1.2986,29.0424,3,55.7623
1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2011-03-14 09:31:02,26.7199,55.7623,4,29.0424
1,2,4,2,3,0,0,0,0,0,0,0,0,0,0,2011-03-14 09:31:18,0.0002,57.0609,5,29.0422
1,2,4,2,3,5,0,0,0,0,0,0,0,0,0,2011-04-12 10:32:07,29.0422,57.0613,6,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 09:09:52,0.0107,0.0,1,43.9481
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 10:37:16,0.05,43.8944,2,43.8981
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 10:42:35,0.0037,43.8981,3,43.8944
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-03-30 08:10:31,43.8944,43.9481,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 09:47:22,0.0,0.0,1,47.9609
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 09:47:57,0.0004,47.7744,2,47.9605
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 14:15:52,0.1861,47.9605,3,47.7744
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-03 08:51:00,47.7744,47.9609,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 11:07:55,0.0,-0.0,1,40.0278
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 11:08:23,0.0003,15.0001,2,40.0275
1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 11:18:45,0.0072,15.0006,3,40.0203
1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2011-02-23 10:34:03,8.969,18.0235,4,31.0513
1,2,4,2,4,0,0,0,0,0,0,0,0,0,0,2011-03-08 11:14:03,13.0278,31.0513,5,18.0235
1,2,4,2,4,2,0,0,0,0,0,0,0,0,0,2011-03-11 11:47:04,3.0229,40.0203,6,15.0006
1,2,4,2,4,2,3,0,0,0,0,0,0,0,0,2011-03-11 11:47:46,0.0005,40.0275,7,15.0001
1,2,4,2,4,2,3,5,0,0,0,0,0,0,0,2011-03-26 11:47:58,15.0001,40.0278,8,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 11:20:15,0.0,-0.0,1,47.1216
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 11:20:58,0.0005,16.9604,2,47.1211
1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-28 08:23:49,14.0957,33.0254,3,33.0254
1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,2011-03-16 15:12:16,16.065,47.1211,4,16.9604
1,2,4,3,5,0,0,0,0,0,0,0,0,0,0,2011-04-02 14:15:17,16.9604,47.1216,5,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 11:31:16,0.0019,0.0,1,31.0045
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 11:37:05,0.0022,29.7909,2,31.0023
1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 13:48:17,0.0911,29.791,3,30.9112
1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 16:41:19,1.1202,30.9112,4,29.791
1,2,4,2,3,0,0,0,0,0,0,0,0,0,0,2011-02-15 16:41:26,0.0001,31.0023,5,29.7909
1,2,4,2,3,5,0,0,0,0,0,0,0,0,0,2011-03-17 11:40:21,29.7909,31.0045,6,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 14:15:17,0.0,0.0,1,51.0677
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 08:26:51,0.758,29.9585,2,50.3097
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-03-07 16:52:38,20.3512,50.3097,3,29.9585
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-06 15:52:56,29.9585,51.0677,4,0.0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 14:15:24,0.0,0.0,1,59.968
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 14:28:41,0.0092,59.9585,2,59.9588
6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 14:28:56,0.0002,59.9586,3,59.9586
6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 14:29:01,0.0001,59.9588,4,59.9585
6,1,2,3,5,0,0,0,0,0,0,0,0,0,0,2011-04-15 13:29:18,59.9585,59.968,5,0.0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 14:16:18,0.0,-0.0,1,59.9618
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 14:19:38,0.0023,59.9589,2,59.9595
6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 14:20:24,0.0005,59.959,3,59.959
6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 14:20:32,0.0001,59.9595,4,59.9589
6,1,2,3,5,0,0,0,0,0,0,0,0,0,0,2011-04-15 13:21:18,59.9589,59.9618,5,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-14 15:23:08,0.0,0.0,1,43.9635
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 11:17:46,0.8296,43.1096,2,43.1339
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 11:52:47,0.0243,43.1339,3,43.1096
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-03-30 14:30:33,43.1096,43.9635,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 07:58:48,0.0,0.0,1,52.3345
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 08:03:48,0.0035,52.3298,2,52.331
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 08:05:32,0.0012,52.331,3,52.3298
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-08 16:00:31,52.3298,52.3345,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 09:38:24,0.0,0.0,1,31.0014
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 09:39:26,0.0007,30.9527,2,31.0007
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 10:48:30,0.048,31.0007,3,30.9527
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-03-18 09:40:22,30.9527,31.0014,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 09:48:01,0.0,0.0,1,43.9603
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 10:23:25,0.0246,43.9354,2,43.9357
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 10:23:54,0.0003,43.9357,3,43.9354
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-03-31 08:50:53,43.9354,43.9603,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 10:01:55,0.0,0.0,1,46.881
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 10:03:08,0.0117,40.9189,2,46.8693
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-21 09:07:25,5.9504,46.8693,3,40.9189
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-03 07:10:40,40.9189,46.881,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 10:09:26,0.0,0.0,1,52.9593
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 10:25:07,0.0109,52.9479,2,52.9484
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 10:25:46,0.0005,52.9484,3,52.9479
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-09 09:10:45,52.9479,52.9593,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 10:21:12,0.0,-0.0,1,58.9648
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 10:21:42,0.0003,58.9272,2,58.9645
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 11:15:27,0.0373,58.9645,3,58.9272
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-15 09:30:38,58.9272,58.9648,4,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 10:37:54,0.0,0.0,1,47.1778
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 10:42:01,0.0029,29.9586,2,47.1749
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-03-04 15:53:26,17.2163,47.1749,3,29.9586
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-03 14:53:51,29.9586,47.1778,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 10:50:35,0.0,-0.0,1,58.9652
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 10:50:58,0.0003,58.9411,2,58.9649
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 11:25:12,0.0238,58.9649,3,58.9411
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-15 10:00:27,58.9411,58.9652,4,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 11:45:09,0.0,0.0,1,45.9634
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 11:59:24,0.0099,33.0504,2,45.9535
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-28 09:39:53,12.9031,45.9535,3,33.0504
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-02 10:52:25,33.0504,45.9634,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 13:52:41,0.0,0.0,1,46.0156
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 13:52:52,0.0001,46.0151,2,46.0155
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 13:53:29,0.0004,46.0155,3,46.0151
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-02 14:15:17,46.0151,46.0156,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 15:52:20,0.0,0.0,1,44.9752
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 15:52:41,0.0002,29.9587,2,44.975
1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-21 15:34:00,5.987,29.9588,3,38.988
1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2011-03-02 16:16:06,9.0292,38.988,4,29.9588
1,2,4,2,3,0,0,0,0,0,0,0,0,0,0,2011-03-02 16:16:13,0.0001,44.975,5,29.9587
1,2,4,2,3,5,0,0,0,0,0,0,0,0,0,2011-04-01 15:16:44,29.9587,44.9752,6,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 08:28:16,0.0,-0.0,1,57.9508
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 08:29:09,0.0006,27.9617,2,57.9502
1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-17 11:40:11,1.1327,27.9624,3,56.8175
1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2011-02-18 08:06:56,0.8519,52.7218,4,55.9656
1,2,4,2,4,0,0,0,0,0,0,0,0,0,0,2011-02-21 13:57:56,3.2438,55.9656,5,52.7218
1,2,4,2,4,2,0,0,0,0,0,0,0,0,0,2011-03-18 08:11:30,24.7594,56.8175,6,27.9624
1,2,4,2,4,2,3,0,0,0,0,0,0,0,0,2011-03-18 08:12:29,0.0007,57.9502,7,27.9617
1,2,4,2,4,2,3,5,0,0,0,0,0,0,0,2011-04-15 07:17:19,27.9617,57.9508,8,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 10:19:31,0.0,0.0,1,45.9601
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-21 07:59:20,4.9027,32.7101,2,41.0574
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-03-01 16:19:24,8.3473,41.0574,3,32.7101
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-03 09:22:00,32.7101,45.9601,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 10:42:58,0.0,-0.0,1,43.9047
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 14:51:42,0.1727,29.9586,2,43.732
1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 15:00:26,0.0061,29.9587,3,43.7259
1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2011-03-02 09:21:59,13.765,29.9608,4,29.9609
1,2,4,2,3,0,0,0,0,0,0,0,0,0,0,2011-03-02 09:22:09,0.0001,29.9609,5,29.9608
1,2,4,2,3,2,0,0,0,0,0,0,0,0,0,2011-03-02 09:25:13,0.0021,43.7259,6,29.9587
1,2,4,2,3,2,3,0,0,0,0,0,0,0,0,2011-03-02 09:25:20,0.0001,43.732,7,29.9586
1,2,4,2,3,2,3,5,0,0,0,0,0,0,0,2011-04-01 08:25:41,29.9586,43.9047,8,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 11:44:57,0.0002,0.0,1,45.8088
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 11:45:49,0.0004,43.6147,2,45.8084
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-18 16:24:46,2.1937,45.8084,3,43.6147
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-03 07:10:00,43.6147,45.8088,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 13:11:00,0.0,0.0,1,43.965
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 15:28:45,0.0957,42.8014,2,43.8693
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-17 17:06:35,1.0679,43.8693,3,42.8014
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-01 12:20:32,42.8014,43.965,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 13:36:14,0.0,0.0,1,50.8835
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 13:36:37,0.0003,44.9587,2,50.8832
1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-21 16:12:12,5.108,44.9734,3,45.7752
1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2011-02-22 11:26:45,0.8018,45.7752,4,44.9734
1,2,4,2,3,0,0,0,0,0,0,0,0,0,0,2011-02-22 11:47:55,0.0147,50.8832,5,44.9587
1,2,4,2,3,5,0,0,0,0,0,0,0,0,0,2011-04-08 10:48:30,44.9587,50.8835,6,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 14:01:20,0.0,0.0,1,52.9647
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-17 11:22:06,0.8894,51.1224,2,52.0753
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-18 10:14:19,0.9529,52.0753,3,51.1224
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-10 13:10:34,51.1224,52.9647,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 14:45:11,0.0,0.0,1,58.9622
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 14:45:22,0.0001,58.9619,2,58.9621
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 14:45:39,0.0002,58.9621,3,58.9619
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-16 13:50:45,58.9619,58.9622,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 16:50:33,0.0,0.0,1,58.9653
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 16:50:49,0.0002,58.9645,2,58.9651
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 16:51:44,0.0006,58.9651,3,58.9645
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2011-04-16 16:00:34,58.9645,58.9653,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 16:53:55,0.0,0.0,1,57.8555
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-17 09:00:13,0.671,44.9586,2,57.1845
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-17 14:18:05,0.2207,45.1187,3,56.9638
1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,2011-03-01 10:35:03,11.8451,56.9638,4,45.1187
1,2,3,2,3,0,0,0,0,0,0,0,0,0,0,2011-03-01 14:25:32,0.1601,57.1845,5,44.9586
