CaseID,Activity,Duration,Timestamp,Duration Float,Time to conclusion,Passed Time,Step,Prefix
1-582401721,completed,0 days 00:00:04,2012-02-21 14:57:29+00:00,0.0,0.0,0.0,2,"accepted,completed"
1-583171096,accepted,0 days 00:00:00,2011-10-07 11:29:26+00:00,0.0,95.1386,0.0,1,accepted
1-583171096,queued,0 days 00:02:37,2011-10-07 11:32:03+00:00,0.0018,95.1368,0.0,2,"accepted,queued"
1-583171096,accepted,95 days 03:17:02,2011-10-07 11:42:45+00:00,95.1368,0.0,95.1368,3,"accepted,queued,accepted"
1-583171096,completed,0 days 00:00:01,2012-01-10 14:49:06+00:00,0.0,0.0,95.1386,4,"accepted,queued,accepted,completed"
1-583931536,accepted,0 days 00:00:00,2011-10-10 05:38:10+00:00,0.0,115.3659,0.0,1,accepted
1-583931536,completed,115 days 08:46:52,2012-02-02 14:25:02+00:00,115.3659,0.0,115.3659,2,"accepted,completed"
1-583944596,accepted,36 days 03:13:27,2011-10-10 06:15:02+00:00,36.1343,50.0791,0.0,1,accepted
1-583944596,completed,50 days 01:53:53,2012-01-04 11:22:22+00:00,50.0791,0.0,50.0791,2,"accepted,completed"
1-584047671,accepted,0 days 00:00:52,2011-10-10 09:23:44+00:00,0.0006,167.9085,0.0,1,accepted
1-584047671,completed,167 days 21:48:15,2012-03-26 07:12:51+00:00,167.9085,0.0,167.9085,2,"accepted,completed"
1-584612205,accepted,1 days 01:56:56,2011-10-11 09:34:59+00:00,1.0812,98.012,0.0,1,accepted
1-584612205,completed,98 days 00:17:21,2012-01-18 11:49:16+00:00,98.012,0.0,98.012,2,"accepted,completed"
1-584754762,accepted,0 days 00:00:00,2011-10-11 13:28:17+00:00,0.0,113.0892,0.0,1,accepted
1-584754762,completed,113 days 02:08:30,2012-02-01 15:36:47+00:00,113.0892,0.0,113.0892,2,"accepted,completed"
1-584776062,accepted,58 days 19:47:32,2011-10-11 13:38:52+00:00,58.8247,68.2878,0.0,1,accepted
1-584776062,completed,68 days 06:54:25,2012-02-15 16:20:49+00:00,68.2878,0.0,68.2878,2,"accepted,completed"
1-584812041,accepted,14 days 20:17:07,2011-10-11 14:57:41+00:00,14.8452,111.9629,0.0,1,accepted
1-584812041,completed,111 days 23:06:34,2012-02-15 10:21:22+00:00,111.9629,0.0,111.9629,2,"accepted,completed"
1-584828902,accepted,0 days 00:00:00,2011-10-11 15:05:35+00:00,0.0,112.7488,0.0,1,accepted
1-584828902,completed,112 days 17:58:12,2012-02-01 09:03:47+00:00,112.7488,0.0,112.7488,2,"accepted,completed"
1-584861543,accepted,0 days 00:18:20,2011-10-11 15:40:48+00:00,0.0127,113.9941,0.0,1,accepted
1-584861543,queued,5 days 20:58:02,2011-10-17 12:57:10+00:00,5.8736,108.1205,0.0013,2,"accepted,queued"
1-584861543,accepted,108 days 02:51:39,2012-02-02 15:48:49+00:00,108.1192,0.0013,108.1205,3,"accepted,queued,accepted"
1-584861543,completed,0 days 00:01:54,2012-02-02 15:50:43+00:00,0.0013,0.0,113.9941,4,"accepted,queued,accepted,completed"
1-584938329,accepted,92 days 15:05:39,2011-10-11 22:06:58+00:00,92.6289,68.0022,0.0,1,accepted
1-584938329,completed,68 days 00:03:06,2012-03-20 13:15:43+00:00,68.0022,0.0,68.0022,2,"accepted,completed"
1-585459725,accepted,205 days 06:45:20,2011-10-12 09:32:41+00:00,205.2815,5.6508,0.0,1,accepted
1-585459725,completed,5 days 15:37:08,2012-05-10 07:55:09+00:00,5.6508,0.0,5.6508,2,"accepted,completed"
1-585467875,accepted,0 days 03:04:08,2011-10-12 09:57:59+00:00,0.1279,166.9774,0.0,1,accepted
1-585467875,completed,166 days 23:27:30,2012-03-27 12:29:37+00:00,166.9774,0.0,166.9774,2,"accepted,completed"
1-585469859,accepted,0 days 00:01:35,2011-10-12 11:12:10+00:00,0.0011,152.969,-0.0,1,accepted
1-585469859,completed,12 days 00:23:21,2011-10-24 11:37:06+00:00,12.0162,140.9528,0.0001,2,"accepted,completed"
1-585469859,accepted,86 days 01:39:11,2012-01-18 13:16:17+00:00,86.0689,54.8839,5.9201,3,"accepted,completed,accepted"
1-585469859,queued,0 days 00:11:06,2012-01-18 13:27:22+00:00,0.0077,54.8762,12.6226,4,"accepted,completed,accepted,queued"
1-585469859,accepted,42 days 06:05:12,2012-02-28 15:40:30+00:00,42.2536,12.6226,54.8762,5,"accepted,completed,accepted,queued,accepted"
1-585469859,queued,6 days 16:51:34,2012-03-07 07:50:15+00:00,6.7025,5.9201,54.8839,6,"accepted,completed,accepted,queued,accepted,queued"
1-585469859,accepted,5 days 22:04:50,2012-03-13 10:28:59+00:00,5.92,0.0001,140.9528,7,"accepted,completed,accepted,queued,accepted,queued,accepted"
1-585469859,completed,0 days 00:00:06,2012-03-13 10:29:05+00:00,0.0001,-0.0,152.969,8,"accepted,completed,accepted,queued,accepted,queued,accepted,completed"
1-585714932,accepted,0 days 00:00:00,2011-10-13 00:10:56+00:00,0.0,90.3072,0.0,1,accepted
1-585714932,queued,0 days 01:18:12,2011-10-13 01:29:08+00:00,0.0543,90.2529,0.0006,2,"accepted,queued"
1-585714932,accepted,90 days 06:03:20,2011-10-18 12:37:39+00:00,90.2523,0.0006,90.2529,3,"accepted,queued,accepted"
1-585714932,completed,0 days 00:00:52,2012-01-11 07:33:20+00:00,0.0006,0.0,90.3072,4,"accepted,queued,accepted,completed"
1-586382001,accepted,0 days 00:00:00,2011-10-13 14:25:56+00:00,0.0,82.0242,0.0,1,accepted
1-586382001,completed,82 days 00:34:51,2012-01-03 15:00:47+00:00,82.0242,0.0,82.0242,2,"accepted,completed"
1-586382068,accepted,0 days 00:00:00,2011-10-13 14:29:24+00:00,0.0,82.0222,0.0,1,accepted
1-586382068,completed,82 days 00:31:58,2012-01-03 15:01:22+00:00,82.0222,0.0,82.0222,2,"accepted,completed"
1-586562664,accepted,0 days 00:00:00,2011-10-13 17:22:38+00:00,0.0,166.6205,0.0,1,accepted
1-586562664,queued,0 days 00:04:37,2011-10-13 17:27:15+00:00,0.0032,166.6173,0.0019,2,"accepted,queued"
1-586562664,accepted,166 days 14:46:12,2011-10-18 12:43:47+00:00,166.6154,0.0019,166.6173,3,"accepted,queued,accepted"
1-586562664,completed,0 days 00:02:46,2012-03-28 08:16:13+00:00,0.0019,0.0,166.6205,4,"accepted,queued,accepted,completed"
1-587058585,accepted,0 days 00:00:00,2011-10-14 08:39:18+00:00,0.0,154.1275,0.0,1,accepted
1-587058585,completed,154 days 03:03:34,2012-03-16 11:42:52+00:00,154.1275,0.0,154.1275,2,"accepted,completed"
1-587038802,accepted,0 days 00:00:00,2011-10-14 09:25:44+00:00,0.0,161.1784,0.0,1,accepted
1-587038802,queued,0 days 00:02:30,2011-10-14 09:28:14+00:00,0.0017,161.1767,38.9216,2,"accepted,queued"
1-587038802,accepted,122 days 06:07:20,2011-10-14 09:30:00+00:00,122.2551,38.9216,161.1767,3,"accepted,queued,accepted"
1-587038802,completed,38 days 22:07:03,2012-03-23 13:42:37+00:00,38.9216,0.0,161.1784,4,"accepted,queued,accepted,completed"
1-587337285,accepted,0 days 00:00:00,2011-10-14 14:33:07+00:00,0.0,143.0626,0.0,1,accepted
1-587337285,completed,143 days 01:30:09,2012-03-05 16:03:16+00:00,143.0626,0.0,143.0626,2,"accepted,completed"
1-587337305,accepted,0 days 00:00:00,2011-10-14 14:45:00+00:00,0.0,117.7742,0.0,1,accepted
1-587337305,completed,117 days 18:34:55,2012-02-09 09:19:55+00:00,117.7742,0.0,117.7742,2,"accepted,completed"
1-587383007,accepted,0 days 00:00:00,2011-10-14 15:06:14+00:00,0.0,81.834,0.0,1,accepted
1-587383007,completed,81 days 20:00:56,2012-01-04 11:07:10+00:00,81.834,0.0,81.834,2,"accepted,completed"
1-588543315,accepted,0 days 00:00:00,2011-10-17 14:05:05+00:00,0.0,99.9733,0.0,1,accepted
1-588543315,completed,99 days 23:21:32,2012-01-25 13:26:37+00:00,99.9733,0.0,99.9733,2,"accepted,completed"
1-588566574,accepted,106 days 16:45:40,2011-10-17 14:10:55+00:00,106.6984,5.9939,-0.0,1,accepted
1-588566574,completed,5 days 23:51:13,2012-02-07 06:47:48+00:00,5.9939,-0.0,5.9939,2,"accepted,completed"
1-588712865,accepted,0 days 00:00:00,2011-10-17 17:46:10+00:00,0.0,80.8779,0.0,1,accepted
1-588712865,queued,0 days 00:53:59,2011-10-17 18:40:08+00:00,0.0375,80.8404,79.8336,2,"accepted,queued"
1-588712865,accepted,1 days 00:09:49,2011-10-18 12:39:20+00:00,1.0068,79.8336,80.8404,3,"accepted,queued,accepted"
1-588712865,completed,79 days 20:00:19,2012-01-06 14:50:17+00:00,79.8336,0.0,80.8779,4,"accepted,queued,accepted,completed"
1-589099869,accepted,0 days 00:00:00,2011-10-18 10:06:35+00:00,0.0,83.1165,0.0,1,accepted
1-589099869,completed,83 days 02:47:46,2012-01-09 12:54:21+00:00,83.1165,0.0,83.1165,2,"accepted,completed"
1-589370341,accepted,0 days 00:00:22,2011-10-18 14:07:28+00:00,0.0003,111.0188,-0.0,1,accepted
1-589370341,queued,0 days 00:02:27,2011-10-18 14:10:17+00:00,0.0017,111.0171,0.002,2,"accepted,queued"
1-589370341,accepted,111 days 00:21:45,2011-11-28 12:46:11+00:00,111.0151,0.002,111.0171,3,"accepted,queued,accepted"
1-589370341,completed,0 days 00:02:52,2012-02-06 14:34:54+00:00,0.002,-0.0,111.0188,4,"accepted,queued,accepted,completed"
1-589421537,accepted,0 days 00:00:00,2011-10-18 14:37:21+00:00,0.0,163.8375,0.0,1,accepted
1-589421537,completed,163 days 20:05:59,2012-03-30 10:43:20+00:00,163.8375,0.0,163.8375,2,"accepted,completed"
1-589999547,accepted,0 days 00:00:00,2011-10-19 08:28:17+00:00,0.0,78.062,0.0,1,accepted
1-589999547,completed,15 days 22:28:52,2011-11-04 06:57:09+00:00,15.9367,62.1253,37.984,2,"accepted,completed"
1-589999547,accepted,10 days 10:10:49,2011-11-14 17:07:58+00:00,10.4242,51.7011,40.646,3,"accepted,completed,accepted"
1-589999547,queued,11 days 01:19:19,2011-11-25 18:27:17+00:00,11.0551,40.646,51.7011,4,"accepted,completed,accepted,queued"
1-589999547,accepted,2 days 15:53:16,2011-11-28 10:20:33+00:00,2.662,37.984,62.1253,5,"accepted,completed,accepted,queued,accepted"
1-589999547,completed,37 days 23:36:56,2012-01-05 09:57:29+00:00,37.984,0.0,78.062,6,"accepted,completed,accepted,queued,accepted,completed"
1-590262446,queued,0 days 00:00:00,2011-10-19 12:46:56+00:00,0.0,175.9779,-0.0,1,queued
1-590262446,accepted,0 days 00:36:05,2011-10-19 13:23:01+00:00,0.0251,175.9528,175.9421,2,"queued,accepted"
1-590262446,queued,0 days 00:11:21,2011-10-19 13:34:22+00:00,0.0079,175.9449,175.9449,3,"queued,accepted,queued"
1-590262446,accepted,0 days 00:04:00,2011-10-19 13:36:21+00:00,0.0028,175.9421,175.9528,4,"queued,accepted,queued,accepted"
1-590262446,completed,175 days 22:36:38,2012-04-12 12:15:00+00:00,175.9421,-0.0,175.9779,5,"queued,accepted,queued,accepted,completed"
1-589962550,accepted,0 days 00:00:00,2011-10-19 13:02:57+00:00,0.0,125.8665,0.0,1,accepted
1-589962550,completed,125 days 20:47:45,2012-02-22 09:50:42+00:00,125.8665,0.0,125.8665,2,"accepted,completed"
1-590574771,queued,0 days 00:00:00,2011-10-19 19:47:58+00:00,0.0,76.4339,-0.0,1,queued
1-590574771,accepted,0 days 13:50:27,2011-10-20 09:38:25+00:00,0.5767,75.8572,53.6429,2,"queued,accepted"
1-590574771,completed,17 days 09:04:03,2011-11-06 18:42:28+00:00,17.3778,58.4794,58.4794,3,"queued,accepted,completed"
1-590574771,accepted,4 days 20:04:34,2011-11-11 14:47:02+00:00,4.8365,53.6429,75.8572,4,"queued,accepted,completed,accepted"
1-590574771,completed,53 days 15:25:46,2012-01-04 06:12:48+00:00,53.6429,-0.0,76.4339,5,"queued,accepted,completed,accepted,completed"
1-590579544,accepted,0 days 00:00:00,2011-10-19 19:55:35+00:00,0.0,98.5994,0.0,1,accepted
1-590579544,completed,98 days 14:23:10,2012-01-26 10:18:45+00:00,98.5994,0.0,98.5994,2,"accepted,completed"
1-591301260,accepted,0 days 00:00:00,2011-10-20 12:39:33+00:00,0.0,144.9858,0.0,1,accepted
1-591301260,completed,144 days 23:39:35,2012-03-13 12:19:08+00:00,144.9858,0.0,144.9858,2,"accepted,completed"
1-591508928,accepted,0 days 00:00:00,2011-10-20 16:10:50+00:00,0.0,109.1451,0.0,1,accepted
1-591508928,queued,0 days 00:04:17,2011-10-20 16:15:07+00:00,0.003,109.1421,0.0031,2,"accepted,queued"
1-591508928,accepted,109 days 03:20:11,2011-10-20 16:18:35+00:00,109.139,0.0031,109.1421,3,"accepted,queued,accepted"
1-591508928,completed,0 days 00:04:27,2012-02-06 19:39:45+00:00,0.0031,0.0,109.1451,4,"accepted,queued,accepted,completed"
1-591627183,accepted,0 days 00:00:00,2011-10-21 03:54:48+00:00,0.0,144.2779,0.0,1,accepted
1-591627183,queued,0 days 00:01:57,2011-10-21 03:56:45+00:00,0.0014,144.2765,142.655,2,"accepted,queued"
1-591627183,accepted,1 days 14:54:57,2011-10-22 18:51:42+00:00,1.6215,142.655,144.2765,3,"accepted,queued,accepted"
1-591627183,completed,142 days 15:43:10,2012-03-13 10:34:52+00:00,142.655,0.0,144.2779,4,"accepted,queued,accepted,completed"
1-591627239,accepted,0 days 00:00:00,2011-10-21 04:03:08+00:00,0.0,89.3257,0.0,1,accepted
1-591627239,queued,0 days 00:11:35,2011-10-21 04:14:43+00:00,0.008,89.3177,87.7077,2,"accepted,queued"
1-591627239,accepted,1 days 14:38:26,2011-10-22 18:53:09+00:00,1.61,87.7077,89.3177,3,"accepted,queued,accepted"
1-591627239,completed,87 days 16:59:08,2012-01-18 11:52:17+00:00,87.7077,0.0,89.3257,4,"accepted,queued,accepted,completed"
1-592064699,accepted,0 days 00:00:00,2011-10-21 12:01:26+00:00,0.0,103.001,0.0,1,accepted
1-592064699,completed,103 days 00:01:25,2012-02-01 12:02:51+00:00,103.001,0.0,103.001,2,"accepted,completed"
1-592390567,accepted,82 days 22:06:45,2011-10-21 14:33:02+00:00,82.9214,0.0008,-0.0,1,accepted
1-592390567,completed,0 days 00:01:05,2012-01-12 12:40:52+00:00,0.0008,-0.0,0.0008,2,"accepted,completed"
1-593032661,accepted,0 days 00:00:00,2011-10-22 17:40:10+00:00,0.0,87.8224,0.0,1,accepted
1-593032661,queued,0 days 00:02:20,2011-10-22 17:42:30+00:00,0.0016,87.8208,57.9669,2,"accepted,queued"
1-593032661,accepted,29 days 20:29:35,2011-11-21 14:12:05+00:00,29.8539,57.9669,87.8208,3,"accepted,queued,accepted"
1-593032661,completed,57 days 23:12:17,2012-01-18 13:24:22+00:00,57.9669,0.0,87.8224,4,"accepted,queued,accepted,completed"
1-593022132,accepted,0 days 00:00:00,2011-10-23 03:46:32+00:00,0.0,77.8634,0.0,1,accepted
1-593022132,completed,77 days 20:43:17,2012-01-09 00:29:49+00:00,77.8634,0.0,77.8634,2,"accepted,completed"
1-593022224,accepted,0 days 00:00:00,2011-10-23 08:39:49+00:00,0.0,78.0291,0.0,1,accepted
1-593022224,completed,78 days 00:41:58,2012-01-09 09:21:47+00:00,78.0291,0.0,78.0291,2,"accepted,completed"
1-593312167,accepted,193 days 07:50:08,2011-10-24 07:11:07+00:00,193.3265,0.0,0.0,1,accepted
1-593312167,completed,0 days 00:00:02,2012-05-04 15:01:17+00:00,0.0,0.0,0.0,2,"accepted,completed"
1-593431551,accepted,32 days 05:28:29,2011-10-24 08:41:20+00:00,32.2281,44.9938,0.0,1,accepted
1-593431551,completed,44 days 23:51:03,2012-01-09 14:00:52+00:00,44.9938,0.0,44.9938,2,"accepted,completed"
1-593751721,accepted,0 days 00:00:00,2011-10-24 13:22:19+00:00,0.0,71.0705,0.0,1,accepted
1-593751721,completed,71 days 01:41:30,2012-01-03 15:03:49+00:00,71.0705,0.0,71.0705,2,"accepted,completed"
1-593933571,accepted,0 days 00:00:00,2011-10-24 15:58:48+00:00,0.0,178.7936,0.0,1,accepted
1-593933571,completed,178 days 19:02:51,2012-04-20 11:01:39+00:00,178.7936,0.0,178.7936,2,"accepted,completed"
1-594093101,accepted,71 days 10:20:00,2011-10-25 02:39:54+00:00,71.4306,84.0806,-0.0,1,accepted
1-594093101,queued,68 days 05:09:58,2012-03-07 12:15:35+00:00,68.2153,15.8653,0.0005,2,"accepted,queued"
1-594093101,accepted,15 days 20:45:19,2012-03-28 14:55:11+00:00,15.8648,0.0005,15.8653,3,"accepted,queued,accepted"
1-594093101,completed,0 days 00:00:47,2012-03-28 14:55:58+00:00,0.0005,-0.0,84.0806,4,"accepted,queued,accepted,completed"
1-594472343,accepted,127 days 00:50:54,2011-10-25 12:12:06+00:00,127.0353,0.0,0.0,1,accepted
1-594472343,completed,0 days 00:00:01,2012-02-29 13:03:01+00:00,0.0,0.0,0.0,2,"accepted,completed"
1-594666837,accepted,0 days 00:00:00,2011-10-25 13:23:06+00:00,0.0,126.0674,0.0,1,accepted
1-594666837,completed,126 days 01:37:07,2012-02-28 15:00:13+00:00,126.0674,0.0,126.0674,2,"accepted,completed"
1-594693527,accepted,0 days 00:00:00,2011-10-25 13:30:47+00:00,0.0,177.7437,0.0,1,accepted
1-594693527,completed,177 days 17:50:53,2012-04-20 07:21:40+00:00,177.7437,0.0,177.7437,2,"accepted,completed"
1-594673056,accepted,0 days 00:00:00,2011-10-25 13:34:02+00:00,0.0,70.0609,0.0,1,accepted
1-594673056,completed,70 days 01:27:44,2012-01-03 15:01:46+00:00,70.0609,0.0,70.0609,2,"accepted,completed"
1-595361681,accepted,0 days 00:00:00,2011-10-26 08:22:18+00:00,0.0,112.3192,0.0,1,accepted
1-595361681,completed,112 days 07:39:41,2012-02-15 16:01:59+00:00,112.3192,0.0,112.3192,2,"accepted,completed"
1-595293983,queued,0 days 00:00:00,2011-10-26 08:56:21+00:00,0.0,97.125,-0.0,1,queued
1-595293983,accepted,1 days 02:53:56,2011-10-27 11:50:17+00:00,1.1208,96.0042,32.3052,2,"queued,accepted"
1-595293983,completed,63 days 16:14:48,2011-12-30 04:05:05+00:00,63.6769,32.3273,32.3273,3,"queued,accepted,completed"
1-595293983,accepted,0 days 00:31:46,2011-12-30 04:36:51+00:00,0.0221,32.3052,96.0042,4,"queued,accepted,completed,accepted"
1-595293983,completed,32 days 07:19:28,2012-01-31 11:56:19+00:00,32.3052,-0.0,97.125,5,"queued,accepted,completed,accepted,completed"
1-595687232,accepted,148 days 18:20:54,2011-10-26 15:28:06+00:00,148.7645,0.0015,-0.0,1,accepted
1-595687232,completed,0 days 00:02:13,2012-03-23 09:51:13+00:00,0.0015,-0.0,0.0015,2,"accepted,completed"
1-596251950,accepted,148 days 05:13:28,2011-10-27 07:39:11+00:00,148.2177,0.0001,0.0,1,accepted
1-596251950,completed,0 days 00:00:08,2012-03-23 12:52:47+00:00,0.0001,0.0,0.0001,2,"accepted,completed"
1-596290771,accepted,122 days 22:26:37,2011-10-27 08:24:19+00:00,122.9352,36.2269,0.0,1,accepted
1-596290771,completed,36 days 05:26:45,2012-04-03 12:17:41+00:00,36.2269,0.0,36.2269,2,"accepted,completed"
1-596286562,accepted,0 days 00:00:00,2011-10-27 08:37:38+00:00,0.0,73.9462,0.0,1,accepted
1-596286562,completed,73 days 22:42:33,2012-01-09 07:20:11+00:00,73.9462,0.0,73.9462,2,"accepted,completed"
1-596331167,accepted,0 days 00:00:00,2011-10-27 09:48:01+00:00,0.0,74.9739,0.0,1,accepted
1-596331167,queued,0 days 00:37:18,2011-10-27 10:25:19+00:00,0.0259,74.948,73.9771,2,"accepted,queued"
1-596331167,accepted,0 days 23:18:10,2011-10-28 09:43:21+00:00,0.9709,73.9771,74.948,3,"accepted,queued,accepted"
1-596331167,completed,73 days 23:27:00,2012-01-10 09:10:29+00:00,73.9771,0.0,74.9739,4,"accepted,queued,accepted,completed"
1-596580941,accepted,0 days 00:00:00,2011-10-27 13:27:20+00:00,0.0,123.8087,0.0,1,accepted
1-596580941,queued,0 days 20:22:01,2011-10-28 09:49:21+00:00,0.8486,122.9601,118.9545,2,"accepted,queued"
1-596580941,accepted,4 days 00:08:01,2011-11-01 07:09:03+00:00,4.0056,118.9545,122.9601,3,"accepted,queued,accepted"
1-596580941,completed,118 days 22:54:30,2012-02-28 08:51:52+00:00,118.9545,0.0,123.8087,4,"accepted,queued,accepted,completed"
1-596608752,accepted,0 days 00:01:19,2011-10-27 13:32:18+00:00,0.0009,94.9645,0.0,1,accepted
1-596608752,completed,94 days 23:08:49,2012-01-30 12:42:26+00:00,94.9645,0.0,94.9645,2,"accepted,completed"
1-596676011,queued,0 days 00:00:00,2011-10-27 15:10:48+00:00,0.0,166.9832,0.0,1,queued
1-596676011,accepted,166 days 23:35:24,2012-04-11 14:46:12+00:00,166.9829,0.0003,0.0003,2,"queued,accepted"
1-596676011,completed,0 days 00:00:22,2012-04-11 14:46:34+00:00,0.0003,0.0,166.9832,3,"queued,accepted,completed"
1-596815491,accepted,0 days 00:00:00,2011-10-27 17:26:39+00:00,0.0,70.1121,0.0,1,accepted
1-596815491,completed,70 days 02:41:27,2012-01-05 20:08:06+00:00,70.1121,0.0,70.1121,2,"accepted,completed"
1-597285812,accepted,25 days 03:29:44,2011-10-28 09:06:29+00:00,25.1456,41.9826,-0.0,1,accepted
1-597285812,completed,41 days 23:34:59,2012-01-03 12:11:12+00:00,41.9826,-0.0,41.9826,2,"accepted,completed"
1-597231167,accepted,53 days 23:15:50,2011-10-28 12:17:58+00:00,53.9693,79.0231,-0.0,1,accepted
1-597231167,queued,9 days 04:37:57,2011-12-30 16:11:45+00:00,9.193,69.8301,18.361,2,"accepted,queued"
1-597231167,accepted,51 days 11:15:29,2012-02-20 03:27:14+00:00,51.4691,18.361,69.8301,3,"accepted,queued,accepted"
1-597231167,completed,18 days 08:39:53,2012-03-09 12:07:07+00:00,18.361,-0.0,79.0231,4,"accepted,queued,accepted,completed"
1-597580752,accepted,41 days 07:14:16,2011-10-28 14:16:54+00:00,41.3016,66.72,0.0,1,accepted
1-597580752,completed,66 days 17:16:48,2012-02-13 14:47:58+00:00,66.72,0.0,66.72,2,"accepted,completed"
1-597616526,accepted,0 days 00:00:00,2011-10-28 14:32:35+00:00,0.0,66.8662,0.0,1,accepted
1-597616526,completed,66 days 20:47:21,2012-01-03 11:19:56+00:00,66.8662,0.0,66.8662,2,"accepted,completed"
1-598583993,accepted,0 days 00:00:00,2011-10-31 08:05:05+00:00,0.0,79.0992,0.0,1,accepted
1-598583993,queued,0 days 00:00:30,2011-10-31 08:05:35+00:00,0.0003,79.0989,74.8392,2,"accepted,queued"
1-598583993,accepted,4 days 06:14:00,2011-11-04 14:19:35+00:00,4.2597,74.8392,79.0989,3,"accepted,queued,accepted"
1-598583993,completed,74 days 20:08:31,2012-01-18 10:28:06+00:00,74.8392,0.0,79.0992,4,"accepted,queued,accepted,completed"
1-599074651,accepted,0 days 00:02:37,2011-10-31 16:54:07+00:00,0.0018,64.8694,0.0,1,accepted
1-599074651,completed,64 days 20:51:57,2012-01-04 13:48:41+00:00,64.8694,0.0,64.8694,2,"accepted,completed"
1-599157751,accepted,0 days 00:00:00,2011-10-31 22:40:16+00:00,0.0,162.3913,-0.0,1,accepted
1-599157751,queued,0 days 00:08:31,2011-10-31 22:48:47+00:00,0.0059,162.3854,144.9309,2,"accepted,queued"
1-599157751,accepted,17 days 07:42:58,2011-11-18 06:31:45+00:00,17.3215,145.0639,145.0622,3,"accepted,queued,accepted"
1-599157751,queued,0 days 00:02:31,2011-11-18 06:34:16+00:00,0.0017,145.0622,145.0639,4,"accepted,queued,accepted,queued"
1-599157751,accepted,0 days 03:09:08,2011-11-18 09:43:24+00:00,0.1313,144.9309,162.3854,5,"accepted,queued,accepted,queued,accepted"
1-599157751,completed,144 days 22:20:32,2012-04-11 08:03:56+00:00,144.9309,-0.0,162.3913,6,"accepted,queued,accepted,queued,accepted,completed"
1-599157997,accepted,0 days 00:00:00,2011-11-01 00:33:07+00:00,0.0,64.4599,0.0,1,accepted
1-599157997,queued,0 days 00:03:21,2011-11-01 00:36:28+00:00,0.0023,64.4576,0.0,2,"accepted,queued"
1-599157997,accepted,64 days 10:58:58,2011-11-01 06:56:26+00:00,64.4576,0.0,64.4576,3,"accepted,queued,accepted"
1-599157997,completed,0 days 00:00:01,2012-01-04 11:35:27+00:00,0.0,0.0,64.4599,4,"accepted,queued,accepted,completed"
1-599158067,accepted,0 days 00:00:00,2011-11-01 00:38:21+00:00,0.0,64.4567,0.0,1,accepted
1-599158067,queued,0 days 00:03:39,2011-11-01 00:42:00+00:00,0.0025,64.4542,64.1371,2,"accepted,queued"
1-599158067,accepted,0 days 07:36:38,2011-11-01 06:57:38+00:00,0.3171,64.1371,64.4542,3,"accepted,queued,accepted"
1-599158067,completed,64 days 03:17:27,2012-01-04 11:36:05+00:00,64.1371,0.0,64.4567,4,"accepted,queued,accepted,completed"
1-599352141,accepted,0 days 00:00:00,2011-11-01 07:23:43+00:00,0.0,68.9973,0.0,1,accepted
1-599352141,completed,68 days 23:56:05,2012-01-09 07:19:48+00:00,68.9973,0.0,68.9973,2,"accepted,completed"
1-599517681,accepted,69 days 00:26:04,2011-11-01 12:35:50+00:00,69.0181,0.0001,0.0,1,accepted
1-599517681,completed,0 days 00:00:11,2012-01-09 13:02:05+00:00,0.0001,0.0,0.0001,2,"accepted,completed"
1-599586617,accepted,0 days 00:00:00,2011-11-01 14:05:49+00:00,0.0,89.8912,0.0,1,accepted
1-599586617,queued,0 days 01:18:04,2011-11-01 15:23:53+00:00,0.0542,89.837,20.9647,2,"accepted,queued"
1-599586617,accepted,68 days 20:56:07,2012-01-09 12:20:00+00:00,68.8723,20.9647,89.837,3,"accepted,queued,accepted"
1-599586617,completed,20 days 23:09:11,2012-01-30 11:29:11+00:00,20.9647,0.0,89.8912,4,"accepted,queued,accepted,completed"
1-599626401,queued,0 days 00:00:00,2011-11-01 15:12:37+00:00,0.0,66.1137,0.0,1,queued
1-599626401,accepted,66 days 02:42:13,2011-11-07 07:23:28+00:00,66.1127,0.001,0.001,2,"queued,accepted"
1-599626401,completed,0 days 00:01:29,2012-01-06 17:56:19+00:00,0.001,0.0,66.1137,3,"queued,accepted,completed"
1-600432558,accepted,19 days 05:51:36,2011-11-02 08:00:44+00:00,19.2442,69.9525,-0.0,1,accepted
1-600432558,completed,69 days 22:51:37,2012-01-30 12:43:57+00:00,69.9525,-0.0,69.9525,2,"accepted,completed"
1-600506847,accepted,0 days 00:00:00,2011-11-02 09:38:33+00:00,0.0,86.1678,-0.0,1,accepted
1-600506847,queued,0 days 00:11:22,2011-11-02 09:49:55+00:00,0.0079,86.1599,51.9984,2,"accepted,queued"
1-600506847,accepted,13 days 23:04:20,2011-11-16 08:54:15+00:00,13.9613,72.1986,51.9989,3,"accepted,queued,accepted"
1-600506847,queued,0 days 01:00:22,2011-11-16 09:49:09+00:00,0.0419,72.1567,65.2319,4,"accepted,queued,accepted,queued"
1-600506847,accepted,0 days 22:19:12,2011-11-17 06:43:46+00:00,0.93,71.2267,71.0076,5,"accepted,queued,accepted,queued,accepted"
1-600506847,queued,0 days 00:03:46,2011-11-17 08:17:35+00:00,0.0026,71.2241,71.2237,6,"accepted,queued,accepted,queued,accepted,queued"
1-600506847,accepted,0 days 00:00:38,2011-11-17 08:18:13+00:00,0.0004,71.2237,71.2241,7,"accepted,queued,accepted,queued,accepted,queued,accepted"
