CaseID,Activity,Duration,Timestamp,Duration Float,Time to conclusion,Passed Time,Step,Prefix
Case 4174,resolveticket,4 days 01:28:18,2011-05-06 14:46:44,4.0613,54.7389,58.8002,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 4174,closed,54 days 17:44:04,2011-06-30 08:30:48,54.7389,-0.0,59.0062,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 1933,assignseriousness,0 days 00:00:00,2011-05-02 12:36:14,0.0,33.0028,0.0,1,assignseriousness
Case 1933,takeinchargeticket,0 days 00:04:38,2011-05-02 12:39:06,0.0032,32.9996,32.964,2,"assignseriousness,takeinchargeticket"
Case 1933,resolveticket,0 days 00:51:17,2011-05-02 13:32:09,0.0356,32.964,32.9996,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 1933,closed,32 days 23:08:12,2011-06-04 12:40:21,32.964,0.0,33.0028,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 1616,assignseriousness,0 days 00:00:00,2011-05-02 14:06:33,0.0,31.0033,0.0,1,assignseriousness
Case 1616,takeinchargeticket,0 days 00:00:19,2011-05-02 14:06:52,0.0002,31.0031,30.9407,2,"assignseriousness,takeinchargeticket"
Case 1616,resolveticket,0 days 01:29:54,2011-05-02 15:36:46,0.0624,30.9407,31.0031,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 1616,closed,30 days 22:34:39,2011-06-02 14:11:25,30.9407,0.0,31.0033,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 3908,assignseriousness,0 days 00:00:00,2011-05-02 14:31:47,0.0,31.0062,-0.0,1,assignseriousness
Case 3908,takeinchargeticket,0 days 00:00:27,2011-05-02 14:32:14,0.0003,31.0059,22.1671,2,"assignseriousness,takeinchargeticket"
Case 3908,resolveticket,8 days 20:07:52,2011-05-11 10:40:06,8.8388,22.1671,31.0059,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 3908,closed,22 days 04:00:40,2011-06-02 14:40:46,22.1671,-0.0,31.0062,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2900,assignseriousness,0 days 00:00:00,2011-05-02 14:51:39,0.0,46.0062,0.0,1,assignseriousness
Case 2900,takeinchargeticket,0 days 00:00:28,2011-05-02 14:52:07,0.0003,46.0059,45.1843,2,"assignseriousness,takeinchargeticket"
Case 2900,resolveticket,0 days 19:43:03,2011-05-03 10:35:10,0.8216,45.1843,46.0059,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2900,closed,45 days 04:25:25,2011-06-17 15:00:35,45.1843,0.0,46.0062,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2822,assignseriousness,0 days 00:00:00,2011-05-03 07:45:59,0.0,31.003,0.0,1,assignseriousness
Case 2822,takeinchargeticket,0 days 00:00:10,2011-05-03 07:46:09,0.0001,31.0029,30.9645,2,"assignseriousness,takeinchargeticket"
Case 2822,resolveticket,0 days 00:55:15,2011-05-03 08:41:24,0.0384,30.9645,31.0029,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2822,closed,30 days 23:08:56,2011-06-03 07:50:20,30.9645,0.0,31.003,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 3526,assignseriousness,0 days 00:00:00,2011-05-03 10:15:12,0.0,36.8789,0.0,1,assignseriousness
Case 3526,takeinchargeticket,0 days 00:03:47,2011-05-03 10:18:59,0.0026,36.8763,15.0002,2,"assignseriousness,takeinchargeticket"
Case 3526,wait,8 days 04:01:59,2011-05-11 14:20:58,8.168,28.7083,15.0003,3,"assignseriousness,takeinchargeticket,wait"
Case 3526,takeinchargeticket,13 days 16:59:30,2011-05-25 07:20:28,13.708,15.0003,28.7083,4,"assignseriousness,takeinchargeticket,wait,takeinchargeticket"
Case 3526,resolveticket,0 days 00:00:09,2011-05-25 07:20:37,0.0001,15.0002,36.8763,5,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket"
Case 3526,closed,15 days 00:00:14,2011-06-09 07:20:51,15.0002,0.0,36.8789,6,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket,closed"
Case 3216,assignseriousness,0 days 00:00:00,2011-05-03 15:04:13,0.0,37.0045,0.0,1,assignseriousness
Case 3216,takeinchargeticket,0 days 00:00:35,2011-05-03 15:04:48,0.0004,37.0041,35.287,2,"assignseriousness,takeinchargeticket"
Case 3216,resolveticket,1 days 17:12:40,2011-05-05 08:17:28,1.7171,35.287,37.0041,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 3216,closed,35 days 06:53:20,2011-06-09 15:10:48,35.287,0.0,37.0045,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 1264,assignseriousness,0 days 00:00:00,2011-05-04 07:39:58,0.0,34.0628,0.0,1,assignseriousness
Case 1264,takeinchargeticket,0 days 02:46:25,2011-05-04 10:26:23,0.1156,33.9472,19.0664,2,"assignseriousness,takeinchargeticket"
Case 1264,wait,0 days 04:34:17,2011-05-04 15:00:40,0.1905,33.7567,19.0681,3,"assignseriousness,takeinchargeticket,wait"
Case 1264,takeinchargeticket,14 days 16:31:31,2011-05-19 07:32:11,14.6886,19.0681,33.7567,4,"assignseriousness,takeinchargeticket,wait,takeinchargeticket"
Case 1264,resolveticket,0 days 00:02:30,2011-05-19 07:34:41,0.0017,19.0664,33.9472,5,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket"
Case 1264,closed,19 days 01:35:39,2011-06-07 09:10:20,19.0664,0.0,34.0628,6,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket,closed"
Case 3164,assignseriousness,0 days 00:00:00,2011-05-04 10:21:43,0.0,34.879,-0.0,1,assignseriousness
Case 3164,takeinchargeticket,15 days 20:48:49,2011-05-20 07:10:32,15.8672,19.0118,15.0002,2,"assignseriousness,takeinchargeticket"
Case 3164,resolveticket,4 days 00:16:38,2011-05-24 07:27:10,4.0116,15.0002,19.0118,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 3164,closed,15 days 00:00:16,2011-06-08 07:27:26,15.0002,-0.0,34.879,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2189,assignseriousness,0 days 00:00:00,2011-05-04 10:42:52,0.0,57.0045,0.0,1,assignseriousness
Case 2189,takeinchargeticket,0 days 00:00:24,2011-05-04 10:43:16,0.0003,57.0042,56.8914,2,"assignseriousness,takeinchargeticket"
Case 2189,resolveticket,0 days 02:42:26,2011-05-04 13:25:42,0.1128,56.8914,57.0042,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2189,closed,56 days 21:23:37,2011-06-30 10:49:19,56.8914,0.0,57.0045,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 4381,assignseriousness,0 days 00:00:00,2011-05-04 12:27:32,0.0,56.9331,-0.0,1,assignseriousness
Case 4381,takeinchargeticket,0 days 00:00:39,2011-05-04 12:28:11,0.0005,56.9326,22.7944,2,"assignseriousness,takeinchargeticket"
Case 4381,wait,0 days 00:20:55,2011-05-04 12:49:06,0.0145,56.9181,22.7945,3,"assignseriousness,takeinchargeticket,wait"
Case 4381,takeinchargeticket,0 days 00:05:48,2011-05-04 12:54:54,0.004,56.9141,41.055,4,"assignseriousness,takeinchargeticket,wait,takeinchargeticket"
Case 4381,wait,0 days 00:00:19,2011-05-04 12:55:13,0.0002,56.9139,41.1067,5,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,wait"
Case 4381,takeinchargeticket,0 days 20:33:41,2011-05-05 09:28:54,0.8567,56.0572,56.0571,6,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,wait,takeinchargeticket"
Case 4381,resolveticket,0 days 00:00:09,2011-05-05 09:29:03,0.0001,56.0571,56.0572,7,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,wait,takeinchargeticket,resolveticket"
Case 4381,takeinchargeticket,14 days 22:48:34,2011-05-20 08:17:37,14.9504,41.1067,56.9139,8,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,wait,takeinchargeticket,resolveticket,takeinchargeticket"
Case 4381,wait,0 days 01:14:29,2011-05-20 09:32:06,0.0517,41.055,56.9141,9,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,wait,takeinchargeticket,resolveticket,takeinchargeticket,wait"
Case 4381,takeinchargeticket,18 days 06:15:04,2011-06-07 15:47:10,18.2605,22.7945,56.9181,10,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,wait,takeinchargeticket,resolveticket,takeinchargeticket,wait,takeinchargeticket"
Case 4381,resolveticket,0 days 00:00:11,2011-06-07 15:47:21,0.0001,22.7944,56.9326,11,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,wait,takeinchargeticket,resolveticket,takeinchargeticket,wait,takeinchargeticket,resolveticket"
Case 4381,closed,22 days 19:03:52,2011-06-30 10:51:13,22.7944,-0.0,56.9331,12,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,wait,takeinchargeticket,resolveticket,takeinchargeticket,wait,takeinchargeticket,resolveticket,closed"
Case 1361,assignseriousness,0 days 00:00:00,2011-05-04 12:44:15,0.0,37.0045,0.0,1,assignseriousness
Case 1361,takeinchargeticket,0 days 00:00:14,2011-05-04 12:44:29,0.0002,37.0043,36.9626,2,"assignseriousness,takeinchargeticket"
Case 1361,resolveticket,0 days 00:59:59,2011-05-04 13:44:28,0.0417,36.9626,37.0043,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 1361,closed,36 days 23:06:09,2011-06-10 12:50:37,36.9626,0.0,37.0045,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 1207,assignseriousness,0 days 00:00:00,2011-05-04 13:49:39,0.0,34.8209,-0.0,1,assignseriousness
Case 1207,takeinchargeticket,13 days 20:38:26,2011-05-18 10:28:05,13.86,20.9609,15.0003,2,"assignseriousness,takeinchargeticket"
Case 1207,wait,0 days 00:15:31,2011-05-18 10:43:36,0.0108,20.9501,20.9501,3,"assignseriousness,takeinchargeticket,wait"
Case 1207,resolveticket,5 days 22:47:42,2011-05-24 09:31:18,5.9498,15.0003,20.9609,4,"assignseriousness,takeinchargeticket,wait,resolveticket"
Case 1207,closed,15 days 00:00:26,2011-06-08 09:31:44,15.0003,-0.0,34.8209,5,"assignseriousness,takeinchargeticket,wait,resolveticket,closed"
Case 1845,assignseriousness,0 days 00:00:00,2011-05-04 15:43:46,0.0,37.0082,0.0,1,assignseriousness
Case 1845,takeinchargeticket,0 days 20:34:48,2011-05-04 15:44:03,0.8575,36.1507,36.1398,2,"assignseriousness,takeinchargeticket"
Case 1845,resolveticket,0 days 00:15:39,2011-05-05 12:34:13,0.0109,36.1398,36.1507,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 1845,closed,36 days 03:21:21,2011-06-10 15:55:34,36.1398,0.0,37.0082,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 267,assignseriousness,0 days 00:00:00,2011-05-05 09:41:25,0.0,44.0062,0.0,1,assignseriousness
Case 267,takeinchargeticket,0 days 00:00:43,2011-05-05 09:42:08,0.0005,44.0057,43.8579,2,"assignseriousness,takeinchargeticket"
Case 267,resolveticket,0 days 03:32:50,2011-05-05 13:14:58,0.1478,43.8579,44.0057,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 267,closed,43 days 20:35:24,2011-06-18 09:50:22,43.8579,0.0,44.0062,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 730,assignseriousness,0 days 00:00:00,2011-05-05 15:58:43,0.0,49.9766,0.0,1,assignseriousness
Case 730,takeinchargeticket,0 days 00:00:31,2011-05-05 15:59:14,0.0004,49.9762,15.0002,2,"assignseriousness,takeinchargeticket"
Case 730,wait,0 days 21:34:07,2011-05-06 13:33:21,0.8987,49.0775,15.0004,3,"assignseriousness,takeinchargeticket,wait"
Case 730,takeinchargeticket,34 days 01:51:02,2011-06-09 15:24:23,34.0771,15.0004,49.0775,4,"assignseriousness,takeinchargeticket,wait,takeinchargeticket"
Case 730,resolveticket,0 days 00:00:13,2011-06-09 15:24:36,0.0002,15.0002,49.9762,5,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket"
Case 730,closed,15 days 00:00:17,2011-06-24 15:24:53,15.0002,0.0,49.9766,6,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket,closed"
Case 123,assignseriousness,0 days 00:00:00,2011-05-06 07:33:07,0.0,44.0399,0.0,1,assignseriousness
Case 123,takeinchargeticket,0 days 00:00:32,2011-05-06 07:33:39,0.0004,44.0395,37.7811,2,"assignseriousness,takeinchargeticket"
Case 123,wait,0 days 05:22:11,2011-05-06 12:55:50,0.2237,43.8158,37.7812,3,"assignseriousness,takeinchargeticket,wait"
Case 123,takeinchargeticket,6 days 00:49:53,2011-05-12 13:45:43,6.0346,37.7812,43.8158,4,"assignseriousness,takeinchargeticket,wait,takeinchargeticket"
Case 123,resolveticket,0 days 00:00:11,2011-05-12 13:45:54,0.0001,37.7811,44.0395,5,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket"
Case 123,closed,37 days 18:44:46,2011-06-19 08:30:40,37.7811,0.0,44.0399,6,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket,closed"
Case 3996,assignseriousness,0 days 00:00:00,2011-05-06 07:55:49,0.0,33.0033,0.0,1,assignseriousness
Case 3996,takeinchargeticket,0 days 00:00:13,2011-05-06 07:56:02,0.0002,33.0031,32.9617,2,"assignseriousness,takeinchargeticket"
Case 3996,resolveticket,0 days 00:59:38,2011-05-06 08:55:40,0.0414,32.9617,33.0031,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 3996,closed,32 days 23:04:53,2011-06-08 08:00:33,32.9617,0.0,33.0033,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2376,assignseriousness,0 days 00:00:00,2011-05-06 09:31:55,0.0,55.0521,0.0,1,assignseriousness
Case 2376,takeinchargeticket,11 days 06:03:39,2011-05-17 15:35:34,11.2525,43.7996,41.1512,2,"assignseriousness,takeinchargeticket"
Case 2376,resolveticket,2 days 15:33:43,2011-05-20 07:09:17,2.6484,41.1512,43.7996,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2376,closed,41 days 03:37:42,2011-06-30 10:46:59,41.1512,0.0,55.0521,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2902,assignseriousness,0 days 00:00:00,2011-05-06 15:13:05,0.0,44.0056,0.0,1,assignseriousness
Case 2902,takeinchargeticket,11 days 00:13:13,2011-05-17 15:26:18,11.0092,32.9964,30.285,2,"assignseriousness,takeinchargeticket"
Case 2902,resolveticket,2 days 17:04:23,2011-05-20 08:30:41,2.7114,30.285,32.9964,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2902,closed,30 days 06:50:28,2011-06-19 15:21:09,30.285,0.0,44.0056,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2122,assignseriousness,0 days 00:00:00,2011-05-09 07:28:16,0.0,33.002,0.0,1,assignseriousness
Case 2122,takeinchargeticket,0 days 00:00:55,2011-05-09 07:29:11,0.0006,33.0014,32.9849,2,"assignseriousness,takeinchargeticket"
Case 2122,resolveticket,0 days 00:23:42,2011-05-09 07:52:53,0.0165,32.9849,33.0014,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2122,closed,32 days 23:38:19,2011-06-11 07:31:12,32.9849,0.0,33.002,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 4246,assignseriousness,0 days 00:00:00,2011-05-09 09:34:42,0.0,44.0041,0.0,1,assignseriousness
Case 4246,takeinchargeticket,0 days 00:00:15,2011-05-09 09:34:57,0.0002,44.0039,43.9939,2,"assignseriousness,takeinchargeticket"
Case 4246,resolveticket,0 days 00:14:21,2011-05-09 09:49:18,0.01,43.9939,44.0039,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 4246,closed,43 days 23:51:14,2011-06-22 09:40:32,43.9939,0.0,44.0041,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2557,assignseriousness,0 days 00:00:00,2011-05-09 13:00:19,0.0,44.0075,0.0,1,assignseriousness
Case 2557,takeinchargeticket,0 days 00:00:28,2011-05-09 13:00:47,0.0003,44.0072,43.9963,2,"assignseriousness,takeinchargeticket"
Case 2557,resolveticket,0 days 00:15:43,2011-05-09 13:16:30,0.0109,43.9963,44.0072,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2557,closed,43 days 23:54:40,2011-06-22 13:11:10,43.9963,0.0,44.0075,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 4256,assignseriousness,0 days 00:00:00,2011-05-10 07:34:01,0.0,31.0045,0.0,1,assignseriousness
Case 4256,takeinchargeticket,0 days 00:00:26,2011-05-10 07:34:27,0.0003,31.0042,30.9724,2,"assignseriousness,takeinchargeticket"
Case 4256,resolveticket,0 days 00:45:50,2011-05-10 08:20:17,0.0318,30.9724,31.0042,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 4256,closed,30 days 23:20:14,2011-06-10 07:40:31,30.9724,0.0,31.0045,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 649,assignseriousness,0 days 00:00:00,2011-05-10 07:37:28,0.0,31.002,0.0,1,assignseriousness
Case 649,takeinchargeticket,0 days 00:00:28,2011-05-10 07:37:56,0.0003,31.0017,30.9656,2,"assignseriousness,takeinchargeticket"
Case 649,resolveticket,0 days 00:52:02,2011-05-10 08:29:58,0.0361,30.9656,31.0017,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 649,closed,30 days 23:10:26,2011-06-10 07:40:24,30.9656,0.0,31.002,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 3138,assignseriousness,0 days 00:00:00,2011-05-10 08:46:22,0.0,39.1946,-0.0,1,assignseriousness
Case 3138,takeinchargeticket,7 days 06:48:41,2011-05-17 15:35:03,7.2838,31.9108,15.0002,2,"assignseriousness,takeinchargeticket"
Case 3138,wait,2 days 17:57:18,2011-05-20 09:32:21,2.7481,29.1627,15.0003,3,"assignseriousness,takeinchargeticket,wait"
Case 3138,takeinchargeticket,14 days 03:53:48,2011-06-03 13:26:09,14.1624,15.0003,29.1627,4,"assignseriousness,takeinchargeticket,wait,takeinchargeticket"
Case 3138,resolveticket,0 days 00:00:07,2011-06-03 13:26:16,0.0001,15.0002,31.9108,5,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket"
Case 3138,closed,15 days 00:00:15,2011-06-18 13:26:31,15.0002,-0.0,39.1946,6,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket,closed"
Case 386,assignseriousness,0 days 00:00:00,2011-05-10 08:52:39,0.0,37.0004,0.0,1,assignseriousness
Case 386,takeinchargeticket,0 days 00:00:21,2011-05-10 08:53:00,0.0002,37.0002,30.0003,2,"assignseriousness,takeinchargeticket"
Case 386,wait,3 days 04:29:57,2011-05-13 13:22:57,3.1875,33.8127,30.0004,3,"assignseriousness,takeinchargeticket,wait"
Case 386,takeinchargeticket,3 days 19:29:40,2011-05-17 08:52:37,3.8123,30.0004,33.8127,4,"assignseriousness,takeinchargeticket,wait,takeinchargeticket"
Case 386,resolveticket,0 days 00:00:10,2011-05-17 08:52:47,0.0001,30.0003,37.0002,5,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket"
Case 386,closed,30 days 00:00:29,2011-06-16 08:53:16,30.0003,0.0,37.0004,6,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket,closed"
Case 1672,assignseriousness,0 days 00:00:00,2011-05-10 09:29:13,0.0,31.169,0.0,1,assignseriousness
Case 1672,takeinchargeticket,0 days 00:28:30,2011-05-10 09:57:43,0.0198,31.1492,30.16,2,"assignseriousness,takeinchargeticket"
Case 1672,wait,0 days 05:43:23,2011-05-10 15:41:06,0.2385,30.9107,30.1601,3,"assignseriousness,takeinchargeticket,wait"
Case 1672,takeinchargeticket,0 days 18:00:48,2011-05-11 09:41:54,0.7506,30.1601,30.9107,4,"assignseriousness,takeinchargeticket,wait,takeinchargeticket"
Case 1672,resolveticket,0 days 00:00:11,2011-05-11 09:42:05,0.0001,30.16,31.1492,5,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket"
Case 1672,closed,30 days 03:50:24,2011-06-10 13:32:29,30.16,0.0,31.169,6,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket,closed"
Case 4569,assignseriousness,0 days 00:00:00,2011-05-10 09:42:08,0.0,53.1793,-0.0,1,assignseriousness
Case 4569,takeinchargeticket,0 days 00:00:49,2011-05-10 09:42:57,0.0006,53.1787,29.0465,2,"assignseriousness,takeinchargeticket"
Case 4569,wait,1 days 23:06:09,2011-05-12 08:49:06,1.9626,51.2161,29.0466,3,"assignseriousness,takeinchargeticket,wait"
Case 4569,takeinchargeticket,22 days 04:04:08,2011-06-03 12:53:14,22.1695,29.0466,51.2161,4,"assignseriousness,takeinchargeticket,wait,takeinchargeticket"
Case 4569,resolveticket,0 days 00:00:09,2011-06-03 12:53:23,0.0001,29.0465,53.1787,5,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket"
Case 4569,closed,29 days 01:06:58,2011-07-02 14:00:21,29.0465,-0.0,53.1793,6,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket,closed"
Case 571,assignseriousness,0 days 00:00:00,2011-05-10 10:41:18,0.0,56.9618,0.0,1,assignseriousness
Case 571,takeinchargeticket,1 days 03:12:32,2011-05-11 13:53:50,1.1337,55.8281,15.0002,2,"assignseriousness,takeinchargeticket"
Case 571,wait,28 days 19:44:01,2011-06-09 09:37:51,28.8222,27.0059,15.0031,3,"assignseriousness,takeinchargeticket,wait"
Case 571,takeinchargeticket,12 days 00:03:59,2011-06-21 09:41:50,12.0028,15.0031,27.0059,4,"assignseriousness,takeinchargeticket,wait,takeinchargeticket"
Case 571,resolveticket,0 days 00:04:08,2011-06-21 09:45:58,0.0029,15.0002,55.8281,5,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket"
Case 571,closed,15 days 00:00:21,2011-07-06 09:46:19,15.0002,0.0,56.9618,6,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket,closed"
Case 3000,assignseriousness,0 days 00:00:00,2011-05-10 10:45:07,0.0,32.0043,-0.0,1,assignseriousness
Case 3000,takeinchargeticket,0 days 00:00:11,2011-05-10 10:45:18,0.0001,32.0042,31.934,2,"assignseriousness,takeinchargeticket"
Case 3000,resolveticket,0 days 01:41:05,2011-05-10 12:26:23,0.0702,31.934,32.0042,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 3000,closed,31 days 22:24:57,2011-06-11 10:51:20,31.934,-0.0,32.0043,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 4164,assignseriousness,0 days 00:00:00,2011-05-10 13:52:19,0.0,30.8766,0.0,1,assignseriousness
Case 4164,takeinchargeticket,0 days 00:00:29,2011-05-10 13:52:48,0.0003,30.8763,30.0003,2,"assignseriousness,takeinchargeticket"
Case 4164,wait,0 days 01:22:32,2011-05-10 15:15:20,0.0573,30.819,30.0007,3,"assignseriousness,takeinchargeticket,wait"
Case 4164,takeinchargeticket,0 days 19:38:22,2011-05-11 10:53:42,0.8183,30.0007,30.819,4,"assignseriousness,takeinchargeticket,wait,takeinchargeticket"
Case 4164,resolveticket,0 days 00:00:35,2011-05-11 10:54:17,0.0004,30.0003,30.8763,5,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket"
Case 4164,closed,30 days 00:00:23,2011-06-10 10:54:40,30.0003,0.0,30.8766,6,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket,closed"
Case 2082,assignseriousness,0 days 00:00:00,2011-05-10 14:52:23,0.0,49.743,-0.0,1,assignseriousness
Case 2082,takeinchargeticket,0 days 00:00:11,2011-05-10 14:52:34,0.0001,49.7429,30.0008,2,"assignseriousness,takeinchargeticket"
Case 2082,wait,0 days 00:08:50,2011-05-10 15:01:24,0.0061,49.7368,30.0009,3,"assignseriousness,takeinchargeticket,wait"
Case 2082,takeinchargeticket,0 days 16:54:23,2011-05-11 07:55:47,0.7044,49.0324,48.9946,4,"assignseriousness,takeinchargeticket,wait,takeinchargeticket"
Case 2082,resolveticket,0 days 00:00:09,2011-05-11 07:55:56,0.0001,49.0323,48.9947,5,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket"
Case 2082,takeinchargeticket,0 days 00:54:08,2011-05-11 08:50:04,0.0376,48.9947,49.0323,6,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket,takeinchargeticket"
Case 2082,wait,0 days 00:00:07,2011-05-11 08:50:11,0.0001,48.9946,49.0324,7,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket,takeinchargeticket,wait"
Case 2082,takeinchargeticket,18 days 23:50:53,2011-05-30 08:41:04,18.9937,30.0009,49.7368,8,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket,takeinchargeticket,wait,takeinchargeticket"
Case 2082,resolveticket,0 days 00:00:08,2011-05-30 08:41:12,0.0001,30.0008,49.7429,9,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket,takeinchargeticket,wait,takeinchargeticket,resolveticket"
Case 2082,closed,30 days 00:01:10,2011-06-29 08:42:22,30.0008,-0.0,49.743,10,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket,takeinchargeticket,wait,takeinchargeticket,resolveticket,closed"
Case 3054,assignseriousness,0 days 00:00:00,2011-05-10 14:52:43,0.0,31.0058,0.0,1,assignseriousness
Case 3054,takeinchargeticket,1 days 23:09:51,2011-05-10 14:53:20,1.9652,29.0406,29.0233,2,"assignseriousness,takeinchargeticket"
Case 3054,resolveticket,0 days 00:24:53,2011-05-12 14:27:27,0.0173,29.0233,29.0406,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 3054,closed,29 days 00:33:33,2011-06-10 15:01:00,29.0233,0.0,31.0058,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2781,assignseriousness,0 days 00:00:00,2011-05-11 07:25:37,0.0,50.0035,0.0,1,assignseriousness
Case 2781,takeinchargeticket,0 days 00:00:30,2011-05-11 07:26:07,0.0003,50.0032,48.9923,2,"assignseriousness,takeinchargeticket"
Case 2781,resolveticket,1 days 00:15:46,2011-05-12 07:41:53,1.0109,48.9923,50.0032,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2781,closed,48 days 23:48:54,2011-06-30 07:30:47,48.9923,0.0,50.0035,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2471,assignseriousness,0 days 00:00:00,2011-05-11 08:07:26,0.0,50.0254,-0.0,1,assignseriousness
Case 2471,takeinchargeticket,0 days 00:00:27,2011-05-11 08:07:53,0.0003,50.0251,45.0004,2,"assignseriousness,takeinchargeticket"
Case 2471,wait,0 days 02:27:51,2011-05-11 10:35:44,0.1027,49.9224,45.0005,3,"assignseriousness,takeinchargeticket,wait"
Case 2471,takeinchargeticket,4 days 22:07:29,2011-05-16 08:43:13,4.9219,45.0005,49.9224,4,"assignseriousness,takeinchargeticket,wait,takeinchargeticket"
Case 2471,resolveticket,0 days 00:00:09,2011-05-16 08:43:22,0.0001,45.0004,50.0251,5,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket"
Case 2471,closed,45 days 00:00:33,2011-06-30 08:43:55,45.0004,-0.0,50.0254,6,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket,closed"
Case 675,assignseriousness,0 days 00:00:00,2011-05-11 08:58:44,0.0,31.1615,0.0,1,assignseriousness
Case 675,takeinchargeticket,0 days 00:00:41,2011-05-11 08:59:25,0.0005,31.161,26.204,2,"assignseriousness,takeinchargeticket"
